"Episode"	"Scene"	"Scene_info"	"Character_name"	"Line"	"Gender"
"1389"	"9"	"BRANNINGS' HOUSE INT DAY LIGHT"	"CLARE"	"Er, yeah,"	"FEMALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"OTHER"	"I'll be back about 7."	"FEMALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"IAN"	"No you won't. You're grounded remember."	"MALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"OTHER"	"Am I though?"	"FEMALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"IAN"	"I mean it Lucy."	"MALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"OTHER"	"So what, I can't go out?"	"FEMALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"IAN"	"You're not to leave this house."	"MALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"OTHER"	"Great, so I miss school."	"FEMALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"IAN"	"You know exactly what I mean."	"MALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"OTHER"	"Do I though?"	"FEMALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"IAN"	"Yes, now go to school."	"MALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"OTHER"	"So I'm not grounded then?"	"FEMALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"IAN"	"Go. Go to school and come home straight from school."	"MALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"OTHER"	"Straight from school?"	"FEMALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"IAN"	"Yes."	"MALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"OTHER"	"So I can't walk? Get a bus or anything, I've got to come ‚straight' from school?"	"FEMALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"IAN"	"Don't push it."	"MALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"OTHER"	"I'm not though am I."	"FEMALE"
"1389"	"10"	"[NAME]'S HOUSE INT DAY LIGHT"	"IAN"	"Lucy, you are not funny. Now go to school."	"MALE"
"1389"	"11"	"VIC DOWNSTAIRS INT DAY LIGHT"	"PHIL"	"Alright alright! I'm coming alright."	"MALE"
"1389"	"11"	"VIC DOWNSTAIRS INT DAY LIGHT"	"SHIRLEY"	"I turn up for work and you leave me waiting outside."	"FEMALE"
"1389"	"11"	"VIC DOWNSTAIRS INT DAY LIGHT"	"PHIL"	"You're late. I've been calling you for the last hour. Where you been?"	"MALE"
"1389"	"11"	"VIC DOWNSTAIRS INT DAY LIGHT"	"SHIRLEY"	"I'm here ain't I?"	"FEMALE"
"1389"	"11"	"VIC DOWNSTAIRS INT DAY LIGHT"	"PHIL"	"You stink of booze."	"MALE"
"1389"	"11"	"VIC DOWNSTAIRS INT DAY LIGHT"	"SHIRLEY"	"Bottling and cleaning yeah?"	"FEMALE"
"1389"	"11"	"VIC DOWNSTAIRS INT DAY LIGHT"	"PHIL"	"How many you had?"	"MALE"
"1389"	"11"	"VIC DOWNSTAIRS INT DAY LIGHT"	"SHIRLEY"	"Said the alcoholic. Look I've got a cold, I took some tablets, they've kicked in. I'm fine. See? Like a rock. Like a great big rock."	"FEMALE"
"1389"	"12"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"SEAN"	"So it's your turn to sneak about is it? Meet up in hotels, make sure we don't get caught."	"MALE"
"1389"	"12"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"TANYA"	"Yeah. We do to him what he did to me."	"FEMALE"
"1389"	"12"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"SEAN"	"You do realise you're going to have to sit with him, talk to him. Laugh at his jokes with the kids. You've gotta make him think that everything is back to normal. You have to feel his breath on your neck knowing what you want to do to him. You have to let him back in your bed Tan."	"MALE"
"1389"	"12"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"TANYA"	"No. He's not coming anywhere near my bed. Until everything's been put in my name and by then, we'll be"	"FEMALE"
"1389"	"14"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"SEAN"	"You're gonna enjoy this aren't you, getting revenge?"	"MALE"
"1389"	"14"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"TANYA"	"Yeah well-"	"FEMALE"
"1389"	"14"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"MAX"	"Tanya."	"MALE"
"1389"	"14"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"TANYA"	"-I'm only doing what needs to be done."	"FEMALE"
"1389"	"14"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"MAX"	"Tan?"	"MALE"
"1389"	"14"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"TANYA"	"Go."	"FEMALE"
"1389"	"15"	"[NAME] & [NAME]'S HOUSE EXT DAY LIGHT"	"MAX"	"Tanya. I thought you'd forgotten I was coming."	"MALE"
"1389"	"15"	"[NAME] & [NAME]'S HOUSE EXT DAY LIGHT"	"TANYA"	"Sorry, no I was on the phone."	"FEMALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"JANE"	"Is this true?"	"FEMALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"IAN"	"What?"	"MALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"CLARE"	"I'm sorry I didn't mean to drop you in it."	"FEMALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"IAN"	"It's not how it seems love."	"MALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"JANE"	"You always have to charge in. You know what Lucy's like."	"FEMALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"IAN"	"Lucy?"	"MALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"CLARE"	"She almost knocked me over as she charged out your gate. She was well fired up."	"FEMALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"IAN"	"Which is what we grounded her, because of yesterday."	"MALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"JANE"	"Look I thought we'd dealt with everything last night?"	"FEMALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"IAN"	"I just wanna make sure she got back okay."	"MALE"
"1389"	"16"	"CAFE INT DAY LIGHT"	"CLARE"	"That's the trouble isn't it. They tell you one thing and who knows what they're getting up to."	"FEMALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"STACEY"	"Uncle Charlie."	"FEMALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"SEAN"	"Hey, you alright? I just popped in to wish you luck."	"MALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"STACEY"	"Oh. Thanks. You alright?"	"FEMALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"SEAN"	"Yeah, when aren't I?"	"MALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"STACEY"	"We'll meet up later, get wasted?"	"FEMALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"SEAN"	"You er, you really wanna get on this course thing don't you?"	"MALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"STACEY"	"Yeah I do."	"FEMALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"SEAN"	"You get a chance to escape, don't miss it."	"MALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"OTHER"	"Sean? Are you staying?"	"FEMALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"SEAN"	"No, no I'm not."	"MALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"OTHER"	"Charlie, Stacey really needs to get going."	"FEMALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"OTHER"	"Alright. I'll just get my key."	"MALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"OTHER"	"I'll be thinking of you."	"FEMALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"STACEY"	"Well come on, are we going or what?"	"FEMALE"
"1389"	"18"	"SLATERS' INT DAY LIGHT"	"OTHER"	"I'm on me way, no rest for the wicked."	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"I'm gonna keep everything crossed for you. Oh Bradley."	"FEMALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Jean."	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Stacey's going for an interview thingy."	"FEMALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"STACEY"	"Mum."	"FEMALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"I'm just saying."	"FEMALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Alright son?"	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Yeah, yeah, actually I'm seeing someone about a job this morning myself."	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"STACEY"	"Yeah?"	"FEMALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Yeah, yeah. You know got to grab the bull by the horns, take charge...."	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"You've got a little...."	"FEMALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Oh, right yeah um, I was running a bit late."	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"You've missed one."	"FEMALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Do you want a lift?"	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"No, no thanks Charlie, I can make my way over, cheers."	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Well, er, good luck for whatever it is."	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"She's gonna be a fashion designer."	"FEMALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Oh really?"	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"STACEY"	"It's just this course I might go on, it's nothing really."	"FEMALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Well that's perfect for you, you know, fashion."	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"STACEY"	"It's just an open day thingy. I'm just gonna go see what it's all about."	"FEMALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"OTHER"	"Yeah, yeah, um... Well good luck."	"MALE"
"1389"	"19"	"BRANNINGS' HOUSE/SLATER'S EXT DAY LIGHT"	"STACEY"	"You too."	"FEMALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"TANYA"	"I've cleared out that top drawer for you."	"FEMALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"MAX"	"Um, can't I just put my stuff where I used to?"	"MALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"TANYA"	"I've moved stuff around a bit. I'd rather you'd just put it in that drawer."	"FEMALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"MAX"	"Alright. Okay."	"MALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"TANYA"	"Right, well um, I'll let you get settled."	"FEMALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"MAX"	"Tan? This is me yeah, I'm ain't booking into some B&B."	"MALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"TANYA"	"I'm going to need some time."	"FEMALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"MAX"	"Yeah I know you are but I've got to feel like you want me here that's all."	"MALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"TANYA"	"Course I do. But I need to know you really mean it."	"FEMALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"MAX"	"Please, course I do. You're giving me a chance alright, I ain't going to blow it."	"MALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"TANYA"	"Yeah, and once you've proved that, then things can get back to normal."	"FEMALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"MAX"	"Yeah well, I'm sorting out all the paperwork, it's not going to happen overnight is it?"	"MALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"TANYA"	"I don't want it to be like this."	"FEMALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"MAX"	"No nor do I."	"MALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"TANYA"	"I need to know that I can trust you again."	"FEMALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"MAX"	"OK."	"MALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"TANYA"	"So maybe for now, maybe it's best if you sleep on the sofa."	"FEMALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"MAX"	"Yeah alright, whatever, whatever you say."	"MALE"
"1389"	"20"	"[NAME] & [NAME]'S HOUSE, BEDROOM INT DAY LIGHT"	"TANYA"	"Like I said, I'm going to need some more time."	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"See if you can come up with some alternatives, remember nothing is ever wrong,"	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"Try things out."	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"Can I help?"	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"How old are they?"	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"First years, they're 16."	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"16? They're kids."	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"Are you here for the BTEC open day?"	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"Yeah."	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"I'm Julia Ellison, head of department."	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"Stacey Slater."	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"A sample of your work?"	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"Yeah."	"FEMALE"
"1389"	"22"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"Mmm, come in."	"FEMALE"
"1389"	"26"	"GEORGE STREET EXT DAY LIGHT"	"OTHER"	"I only came down here because your office told me you were looking for people."	"MALE"
"1389"	"26"	"GEORGE STREET EXT DAY LIGHT"	"OTHER"	"Well if you'll just listen to me for a couple of minutes please."	"MALE"
"1389"	"26"	"GEORGE STREET EXT DAY LIGHT"	"OTHER"	"I'm local, I live just round the corner."	"MALE"
"1389"	"26"	"GEORGE STREET EXT DAY LIGHT"	"OTHER"	"I'm a hard worker. I put the hours in, I get results. I really wanna be involved in this project. What with the Olympics coming up, I mean all the regeneration, that's just what this area needs and I'm the sort of bloke you should be employing. Look if you give me a job, it'll be the best decision you make today."	"MALE"
"1389"	"26"	"GEORGE STREET EXT DAY LIGHT"	"OTHER"	"Please."	"MALE"
"1389"	"26"	"GEORGE STREET EXT DAY LIGHT"	"OTHER"	"No no, I'm"	"MALE"
"1389"	"26"	"GEORGE STREET EXT DAY LIGHT"	"OTHER"	"No, I've, I've got something else in mind."	"MALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"Cause I don't want to go in some poxy shop and all there is, is the same as in every other shop."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"So everyone else's designs are rubbish are they?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"Most of them."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"Okay which designers do you like?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"What's his face, Christopher Bailey, he's alright and Giles Deacon ain't bad."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"You like Giles? What did you think of his latest collection?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"I don't know, I only found him on the internet this week."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"But what did you like about him?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"Well, he ain't boring is he? He's original?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"And is that what you want to be is it? Original?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"Well, you tell me? I mean I ain't saying it's brilliant or nothing, that's why I want to do a course but it ain't terrible is it?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"No it's not, you've got a good eye for detail, line, it is original..."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"So I can do this BTEC thingy then yeah? I really want it. I need it."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"I'm sorry but it's become apparent today the course here is over subscribed."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"So I've been wasting my time?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"No not at all. I think you should do the course, we simply haven't got any places left."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"Yeah right, whatever."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"We can't offer you anything here but I know they're still taking people at Croydon."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"Croydon?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"It's a bit of trek down there but you could always move nearer..."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"Move?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"You wouldn't have to"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"I can't leave Walford, I;ve got things here.... my mum ... I've got a market stall."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"I thought you really wanted this?"	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"STACEY"	"I do."	"FEMALE"
"1389"	"27"	"DESIGN OFFICE INT DAY LIGHT"	"OTHER"	"I can give them a call now, arrange for you to go and see the place and I know that they would snap somebody like you up. You want me to call them?"	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"Oh no."	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"What you playing at eh?"	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"I thought I'd take up juggling. What do you think?"	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"I've cut myself."	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"You'll survive."	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"Don't you wanna kiss it better?"	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"What is wrong with you?"	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"Nothing."	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"The other night you just disappear and now you turn up in this state."	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"You going all Clare Raynor on me?"	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"Why you being like this eh?"	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"I want a drink."	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"I pay you to work not get wasted."	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"Look I broke a few glasses alright. I'll clear it up."	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"Just, just, just go home. Yeah. Go home."	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"I'm working."	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"Not in my pub you're not."	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"Look, just let me have one drink and I'll be okay."	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"Oh yeah because we know that works don't it."	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"I tell you what. Why don't we have one together, get right on it. Go on lock the doors, you know what to do."	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"Look I don't know what's going on but you're not serving punters in my pub, not in this state."	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"Well I'm hardly drunk am I?"	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"Go on out."	"MALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"SHIRLEY"	"Get your hands off me."	"FEMALE"
"1389"	"24"	"VIC DOWNSTAIRS INT STUDIO"	"PHIL"	"Go on."	"MALE"
"1389"	"25"	"BRIDGE STREET EXT DAY LIGHT"	"SHIRLEY"	"I could have you for harassment."	"FEMALE"
"1389"	"25"	"BRIDGE STREET EXT DAY LIGHT"	"PHIL"	"Oi, do me a favour, take her home and sort her out will ya?"	"MALE"
"1389"	"25"	"BRIDGE STREET EXT DAY LIGHT"	"SHIRLEY"	"I don't need sorting out. You? You're the one that needs sorting out."	"FEMALE"
"1389"	"25"	"BRIDGE STREET EXT DAY LIGHT"	"HEATHER"	"Shirl, it's a bit early ain't it?"	"FEMALE"
"1389"	"25"	"BRIDGE STREET EXT DAY LIGHT"	"PHIL"	"She's got an evening shift but I don't want to see her again until she's sobered up."	"MALE"
"1389"	"25"	"BRIDGE STREET EXT DAY LIGHT"	"SHIRLEY"	"What are you sacking me?"	"FEMALE"
"1389"	"25"	"BRIDGE STREET EXT DAY LIGHT"	"PHIL"	"Not yet."	"MALE"
"1389"	"25"	"BRIDGE STREET EXT DAY LIGHT"	"HEATHER"	"Come on, home. I'll just get my stuff from the launderette."	"FEMALE"
"1389"	"25"	"BRIDGE STREET EXT DAY LIGHT"	"SHIRLEY"	"I don't need sorting out. I don't need anything."	"FEMALE"
"1389"	"28"	"CAFE INT DAY LIGHT"	"CHRISTIAN"	"Looking at somewhere between fifty and seventy covers."	"MALE"
"1389"	"28"	"CAFE INT DAY LIGHT"	"IAN"	"Well, that's a bit much for a sit down."	"MALE"
"1389"	"28"	"CAFE INT DAY LIGHT"	"CHRISTIAN"	"What you wanna do cheese on sticks in the pub for the rest of your life?"	"MALE"
"1389"	"28"	"CAFE INT DAY LIGHT"	"IAN"	"Nah, but even still, a three course meal...."	"MALE"
"1389"	"28"	"CAFE INT DAY LIGHT"	"CHRISTIAN"	"We take it on, we'll make it happen. We'll get Clare on board again."	"MALE"
"1389"	"28"	"CAFE INT DAY LIGHT"	"IAN"	"Yeah, but they haven't confirmed yet."	"MALE"
"1389"	"28"	"CAFE INT DAY LIGHT"	"CHRISTIAN"	"And when they do, I wanna be ready to hit the ground running. I think sounding Clare out is a good idea."	"MALE"
"1389"	"28"	"CAFE INT DAY LIGHT"	"JANE"	"Yeah, if you want someone that'll stand around rabbiting all night."	"FEMALE"
"1389"	"28"	"CAFE INT DAY LIGHT"	"CHRISTIAN"	"We've got someone on our doorstep like her, it's stupid not to take advantage."	"MALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"JANE"	"Tanya. Is it true? You've taken him back."	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"TANYA"	"Doesn't take long does it?"	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"JANE"	"Are you sure about this?"	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"TANYA"	"I'm doing what I think's best?"	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"JANE"	"What about all the things you've said... Three months and all's forgiven?"	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"TANYA"	"Look. I'm trying to get my life back together here, maybe wishing us luck would be better than having a go."	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"JANE"	"Look I'm not having a go and I do wish you luck, of course I do. I'm just saying...."	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"TANYA"	"I can't help how I feel about him."	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"JANE"	"I know that Tan but look..."	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"TANYA"	"He's the only man I've ever loved. I know him, you know, I know what he's like... He is sorry for what he's done."	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"JANE"	"And you believe him?"	"FEMALE"
"1389"	"29"	"BRIDGE STREET EXT DAY LIGHT"	"TANYA"	"Yeah, yeah I do. We're dealing with it, we're gonna move on. I'm sorry you don't like it Jane, but I do know what I'm doing."	"FEMALE"
"1389"	"32"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"OTHER"	"Dad?"	"FEMALE"
"1389"	"32"	"[NAME] & [NAME]'S HOUSE INT DAY LIGHT"	"MAX"	"Hello gorgeous."	"MALE"
